ESTATUS,MES,EQUIPO,ZONA,PROMOTOR,"ID CLIENTE",CLIENTE,"N° BACKLOG",BIEN,"LINEA DISPONIBLE","MONTO ORIGINAL","RI ORIGINAL",DIFERENCIA,BACKLOG,"RENTA INICIAL","BACKLOG ACTUAL","COLOCACIÓN REAL","RI REAL","MONTO CANCELADO","RI CANCELADA","TIPO DE OPERACIÓN","ETAPA INICIO MES",ETAPA,SOLICITUD,PROSPECTO,CREDITO,RECHAZADA,"SIN SOLICITUD","CON SOLICITUD","RI PROSPECTO","RI CREDITO","RI RECHAZADA","RI SIN SOLICITUD","RI CON SOLICITUD",TASA,COMISION,"DIF RESIDUALES","COLOCACION PIPELINE"
Comprometida,DIC-17,5,METROPOLITANA,"Lisette Paola Ramo Hernandez",64674,"CODEPRIN, S.A. DE C.V.",10192,"MAQUINARIA ",2110829.500000,26000000.000000,2600000.000000,0,26000000.000000,2600000.000000,26000000.000000,0.000000,0.000000,0.000000,0.000000,Adicional,Prospecto,Prospecto,NO,23268199.440000,0.000000,0.000000,2731800.560000,0.000000,2326819.940000,0.000000,0.000000,273180.060000,0.000000,,,,0.00,,,
Comprometida,DIC-17,5,Metropolitana,"Lisette Paola Ramo Hernandez",22216,"SILVEYRA, S.A. DE C.V.",11889,"MAQUINARIA ",60800000.000000,13300000.000000,2660000.000000,0,13300000.000000,2660000.000000,13300000.000000,0.000000,0.000000,0.000000,0.000000,Adicional,Prospecto,Autorizada,NO,0.000000,0.000000,0.000000,13300000.000000,0.000000,0.000000,0.000000,0.000000,2660000.000000,0.000000,0.00,0.00,0.00,0.00,,,
Comprometida,DIC-17,5,Metropolitana,"Lisette Paola Ramo Hernandez",43066,"GRUPO COLLADO, S.A. DE C.V.",11312,"EQUIPO DE TRANSPORTE ",200000000.000000,12921455.000000,2584291.000000,0,12921455.000000,2584291.000000,12921455.000000,0.000000,0.000000,0.000000,0.000000,Adicional,Autorizada,Autorizada,NO,0.000000,0.000000,0.000000,12921455.000000,0.000000,0.000000,0.000000,0.000000,2584291.000000,0.000000,0.00,0.00,0.00,,,,
Comprometida,DIC-17,5,Metropolitana,"Lisette Paola Ramo Hernandez",73564,"ENTORNOS INTEGRALES DEL CENTRO, S.A DE C.V.",13004,"MAQUINARIA ",0.000000,4802400.000000,960480.000000,0,4802400.000000,960480.000000,4802400.000000,0.000000,0.000000,0.000000,0.000000,Original,Prospecto,Rechazada,NO,4802400.000000,0.000000,0.000000,0.000000,0.000000,960480.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,,,,
Comprometida,DIC-17,5,Metropolitana,"Lisette Paola Ramo Hernandez",73015,"STRUKSA DE OCCIDENTE S.A DE C.V.",12951,"MAQUINARIA ",0.000000,2000000.000000,400000.000000,0,2000000.000000,400000.000000,2000000.000000,0.000000,0.000000,0.000000,0.000000,Original,Prospecto,Rechazada,NO,2000000.000000,0.000000,0.000000,0.000000,0.000000,400000.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00,0.00,,,,
Comprometida,DIC-17,5,Metropolitana,"Lisette Paola Ramo Hernandez",74054,"GENESIN S.A DE C.V.",13267,"MAQUINARIA ",0.000000,1392000.000000,278400.000000,0,1392000.000000,278400.000000,1392000.000000,0.000000,0.000000,0.000000,0.000000,Adicional,Prospecto,Rechazada,NO,0.000000,0.000000,1392000.000000,0.000000,0.000000,0.000000,0.000000,278400.000000,0.000000,0.000000,23.00,3.00,10.00,0.00,,,
Comprometida,DIC-17,5,METROPOLITANA,"Lisette Paola Ramo Hernandez",289,"MIMETICS, S.A. DE C.V.",1035," ",174603.830000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Carga General",Autorizada,Prospecto,NO,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,
Comprometida,DIC-17,5,METROPOLITANA,"Lisette Paola Ramo Hernandez",3610,"MEGAMED, S.A. DE C.V.",3408," ",154999.930000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Carga General",Autorizada,Prospecto,NO,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,
Comprometida,DIC-17,5,METROPOLITANA,"Lisette Paola Ramo Hernandez",16053,"EXPORTADORA DE CITRICOS SAN GABRIEL SA DE CV",859," ",661636.160000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Carga General",Autorizada,Prospecto,NO,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,
Comprometida,DIC-17,5,METROPOLITANA,"Lisette Paola Ramo Hernandez",11524,"NVG GRUPO INTERNACIONAL, S.A. DE C.V.",1053," ",900000.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Carga General",Autorizada,Prospecto,NO,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,
Comprometida,DIC-17,5,METROPOLITANA,"Lisette Paola Ramo Hernandez",3059,"OLEA ABOGADOS, S.C.",2967," ",746112.100000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Carga General",Autorizada,Prospecto,NO,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,
Comprometida,DIC-17,5,METROPOLITANA,"Lisette Paola Ramo Hernandez",9840,"MEGALITIC PROJECTS, S.A. DE C.V.",1029," ",459565.410000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Carga General",Autorizada,Prospecto,NO,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,
Comprometida,DIC-17,5,METROPOLITANA,"Lisette Paola Ramo Hernandez",22216,"SILVEYRA, S.A. DE C.V.",2502," ",60800000.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Carga General",Autorizada,Prospecto,NO,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,
Comprometida,DIC-17,5,METROPOLITANA,"Lisette Paola Ramo Hernandez",1194,"OFFSET SANTIAGO, S.A DE C.V.",1055," ",1000000.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Carga General",Autorizada,Prospecto,NO,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,
Comprometida,DIC-17,5,METROPOLITANA,"Lisette Paola Ramo Hernandez",1061,"PAPELES VERMAR, S.A. DE C.V.",2007," ",1140000.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Carga General",Autorizada,Prospecto,NO,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,
Comprometida,DIC-17,5,METROPOLITANA,"Lisette Paola Ramo Hernandez",4352,"MEDIA CONTACTS, S.A. DE C.V.",1026," ",4177.890000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,"Carga General",Autorizada,Prospecto,NO,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,,,,,,,,
