ESTATUS,MES,EQUIPO,ZONA,PROMOTOR,"ID CLIENTE",CLIENTE,"N° BACKLOG",BIEN,"LINEA DISPONIBLE","MONTO ORIGINAL","RI ORIGINAL",DIFERENCIA,BACKLOG,"RENTA INICIAL","BACKLOG ACTUAL","COLOCACIÓN REAL","RI REAL","MONTO CANCELADO","RI CANCELADA","TIPO DE OPERACIÓN","ETAPA INICIO MES",ETAPA,SOLICITUD,PROSPECTO,CREDITO,RECHAZADA,"SIN SOLICITUD","CON SOLICITUD","RI PROSPECTO","RI CREDITO","RI RECHAZADA","RI SIN SOLICITUD","RI CON SOLICITUD"
Comprometida,ABR-17,MTY,Regional,"Overlín Casas González",,"AUTOMOTRIZ PEYCHA, S.A DE C.V.",10469,"CAMIONES EQUIPO DE TRANSPORTE AVIONES ",0.000000,130000000.000000,26000000.000000,0,130000000.000000,26000000.000000,130000000.000000,0.000000,0.000000,0.000000,0.000000,Adicional,Prospecto,Prospecto,NO,130000000.000000,0.000000,0.000000,0.000000,0.000000,26000000.000000,0.000000,0.000000,0.000000,0.000000,,,
Comprometida,ABR-17,MTY,Regional,"Overlín Casas González",6126,"PLASTICOS INDUSTRIALES DE MONTERREY, S.A. DE C.V.",10468,"MAQUINARIA ",0.000000,15000000.000000,3000000.000000,0,15000000.000000,3000000.000000,15000000.000000,0.000000,0.000000,0.000000,0.000000,Adicional,Prospecto,Credito,NO,0.000000,15000000.000000,0.000000,0.000000,0.000000,0.000000,3000000.000000,0.000000,0.000000,0.000000,,,
Comprometida,ABR-17,MTY,Regional,"Ramón Yañez Regalado",,"ESTABLOS LAS VAQUERAS SA DE CV .",10473,"MAQUINARIA ",0.000000,8000000.000000,1600000.000000,0,8000000.000000,1600000.000000,8000000.000000,0.000000,0.000000,0.000000,0.000000,Adicional,Prospecto,Prospecto,NO,8000000.000000,0.000000,0.000000,0.000000,0.000000,1600000.000000,0.000000,0.000000,0.000000,0.000000,,,
Comprometida,ABR-17,MTY,Regional,"Ramón Yañez Regalado",,"ALTESA SOLUCIONES INDUSTRIALES SA DE CV .",10472,"MAQUINARIA ",0.000000,6455000.000000,1291000.000000,0,6455000.000000,1291000.000000,6455000.000000,0.000000,0.000000,0.000000,0.000000,Adicional,Prospecto,Prospecto,NO,6455000.000000,0.000000,0.000000,0.000000,0.000000,1291000.000000,0.000000,0.000000,0.000000,0.000000,,,
Comprometida,ABR-17,MTY,Regional,"Ramón Yañez Regalado",67368,"COMERCIALIZADORA D LIMPIEZA, S.A. DE C.V.",10474,"OTROS ",0.000000,4000000.000000,800000.000000,0,4000000.000000,800000.000000,4000000.000000,0.000000,0.000000,0.000000,0.000000,Adicional,Prospecto,Credito,NO,0.000000,4000000.000000,0.000000,0.000000,0.000000,0.000000,800000.000000,0.000000,0.000000,0.000000,,,
Comprometida,ABR-17,MTY,Regional,"Sandra Elena González López",44076,"GRUPO FOBES, S.A. DE C.V.",10036,"OTROS ",104760003.940000,94072647.690000,18814529.540000,0,94072647.690000,18814529.540000,94072647.690000,0.000000,0.000000,0.000000,0.000000,Adicional,Prospecto,Autorizada,NO,0.000000,0.000000,0.000000,94072647.690000,0.000000,0.000000,0.000000,0.000000,18814529.540000,0.000000,,,
Comprometida,ABR-17,MTY,Regional,"Sandra Elena González López",63736,"QUIMICA Y REPRESENTACIONES EGLOFF, S.A. DE C.V.",10479,"CAMIONES ",1889251.890000,2400000.000000,480000.000000,0,2400000.000000,480000.000000,2400000.000000,0.000000,0.000000,0.000000,0.000000,Adicional,Prospecto,Prospecto,NO,0.000000,0.000000,0.000000,2400000.000000,0.000000,0.000000,0.000000,0.000000,480000.000000,0.000000,,,
Comprometida,ABR-17,MTY,Regional,"Sandra Elena González López",22102,"TRANSPORTES NARRO VILLARREAL, S. DE R.L. DE C.V.",8690,"AUTOS ",3726575.210000,312669.360000,81000.000000,0,312669.360000,84372.000000,312669.360000,0.000000,0.000000,0.000000,0.000000,Original,Autorizada,Prospecto,NO,312669.360000,0.000000,0.000000,0.000000,0.000000,84420.730000,0.000000,0.000000,0.000000,0.000000,,,
Comprometida,ABR-17,MTY,Regional,"Sandra Elena González López",33579,"SURTIPET, S.A. DE C.V.",10320,"AUTOS ",938677.220000,137606.000000,13760.600000,0,137606.000000,13760.600000,153683.210000,153683.210000,13760.600000,0.000000,0.000000,Original,Autorizada,Autorizada,SI,0.000000,0.000000,0.000000,0.000000,153683.210000,0.000000,0.000000,0.000000,0.000000,13760.600000,,,
Comprometida,ABR-17,MTY,Regional,"Jaqueline García Mata",67881,"TARJETAS INTEGRALES, S.A. DE C.V.",10495," ",0.000000,70000000.000000,14000000.000000,0,70000000.000000,14000000.000000,70000000.000000,0.000000,0.000000,0.000000,0.000000,Adicional,Prospecto,Prospecto,NO,70000000.000000,0.000000,0.000000,0.000000,0.000000,14000000.000000,0.000000,0.000000,0.000000,0.000000,,,,
Comprometida,ABR-17,MTY,Regional,"Jaqueline García Mata",61051,"CONSORCIO HOTELERO DEL NORTE, S.A. DE C.V.",10453,"OTROS ",19202768.320000,70000000.000000,14000000.000000,0,70000000.000000,14000000.000000,70000000.000000,0.000000,0.000000,0.000000,0.000000,Original,Autorizada,Autorizada,NO,42348013.620000,0.000000,0.000000,27651986.380000,0.000000,8469602.720000,0.000000,0.000000,5530397.280000,0.000000,,,
Comprometida,ABR-17,MTY,Regional,"Jaqueline García Mata",52933,"GRUPO IDRAPOWER, S.A. DE C.V.",10454,"MAQUINARIA ",6328458.800000,2000000.000000,400000.000000,0,2000000.000000,400000.000000,2000000.000000,414700.000000,82940.000000,0.000000,0.000000,Original,Autorizada,Autorizada,SI,0.000000,0.000000,0.000000,1585300.000000,414700.000000,0.000000,0.000000,0.000000,317060.000000,82940.000000,,,
Comprometida,ABR-17,MTY,Regional,"Jaqueline García Mata",67682,"NEUROSERVICES COMMUNICATIONS, S.A. DE C.V.",10496,"AUTOS ",0.000000,1000000.000000,100000.000000,0,1000000.000000,100000.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,Adicional,Prospecto,Prospecto,NO,1000000.000000,0.000000,0.000000,0.000000,0.000000,100000.000000,0.000000,0.000000,0.000000,0.000000,,,
Comprometida,ABR-17,MTY,Regional,"Jaqueline García Mata",51898,"TEXMEX WEAVERS, S. DE R.L. DE C.V.",9877," ",1890210.400000,1000000.000000,200000.000000,0,1000000.000000,200000.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,Adicional,Autorizada,Autorizada,NO,0.000000,0.000000,0.000000,1000000.000000,0.000000,0.000000,0.000000,0.000000,200000.000000,0.000000,,,,
Comprometida,ABR-17,MTY,Regional,"Jaqueline García Mata",67779,"FELIPE LEON GAMEZ",10497,"OTROS ",0.000000,500000.000000,100000.000000,0,500000.000000,100000.000000,500000.000000,0.000000,0.000000,0.000000,0.000000,Adicional,Prospecto,Prospecto,NO,500000.000000,0.000000,0.000000,0.000000,0.000000,100000.000000,0.000000,0.000000,0.000000,0.000000,,,
Comprometida,ABR-17,MTY,Regional,"Jaqueline García Mata",14893,"CORNING MEXICANA, S.A. DE C.V.",9488,"AUTOS ",4167722.340000,200000.000000,20000.000000,0,200000.000000,20000.000000,200000.000000,0.000000,0.000000,0.000000,0.000000,Adicional,Prospecto,Autorizada,NO,0.000000,0.000000,0.000000,200000.000000,0.000000,0.000000,0.000000,0.000000,20000.000000,0.000000,,,
,,,,,,,,,142903668,405077923,80900290,0,405077923,80903662,405094000,568383,96701,0,0,,,,
